file_x,file_y,decision,dist_l2,y
../Data/lfw_crop/John_Negroponte/John_Negroponte_0023.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0024.jpg,Yes,1.1606,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0004.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0009.jpg,Yes,1.2456,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0048.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0070.jpg,Yes,0.9907,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0019.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0031.jpg,Yes,0.6188,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0029.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0068.jpg,Yes,0.8126,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0002.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0026.jpg,Yes,0.4749,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0026.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0043.jpg,Yes,0.9847,1
../Data/lfw_crop/Mike_Myers/Mike_Myers_0002.jpg,../Data/lfw_crop/Mike_Myers/Mike_Myers_0007.jpg,Yes,0.8558,1
../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0017.jpg,../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0021.jpg,Yes,1.3376,1
../Data/lfw_crop/Jay_Garner/Jay_Garner_0004.jpg,../Data/lfw_crop/Jay_Garner/Jay_Garner_0005.jpg,Yes,0.9899,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0028.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0034.jpg,Yes,0.8258,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0024.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0029.jpg,Yes,0.5579,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0013.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0028.jpg,Yes,0.9082,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0009.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0051.jpg,Yes,0.8631,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0010.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0049.jpg,Yes,1.2733,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0002.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0070.jpg,Yes,0.789,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0042.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0051.jpg,Yes,0.6691,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0011.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0030.jpg,Yes,0.9619,1
../Data/lfw_crop/Jiri_Novak/Jiri_Novak_0007.jpg,../Data/lfw_crop/Jiri_Novak/Jiri_Novak_0011.jpg,Yes,0.719,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0009.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0031.jpg,Yes,1.0301,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0042.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0066.jpg,Yes,0.7413,1
../Data/lfw_crop/Jack_Straw/Jack_Straw_0013.jpg,../Data/lfw_crop/Jack_Straw/Jack_Straw_0019.jpg,Yes,1.01,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0002.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0031.jpg,Yes,1.3565,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0004.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0032.jpg,Yes,1.3379,1
../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0007.jpg,../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0016.jpg,Yes,1.0564,1
../Data/lfw_crop/Halle_Berry/Halle_Berry_0010.jpg,../Data/lfw_crop/Halle_Berry/Halle_Berry_0013.jpg,Yes,1.0643,1
../Data/lfw_crop/Carlos_Moya/Carlos_Moya_0014.jpg,../Data/lfw_crop/Carlos_Moya/Carlos_Moya_0016.jpg,Yes,0.794,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0004.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0012.jpg,Yes,0.6897,1
../Data/lfw_crop/Robert_Kocharian/Robert_Kocharian_0004.jpg,../Data/lfw_crop/Robert_Kocharian/Robert_Kocharian_0005.jpg,Yes,0.7769,1
../Data/lfw_crop/John_Snow/John_Snow_0002.jpg,../Data/lfw_crop/John_Snow/John_Snow_0013.jpg,Yes,0.4676,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0002.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0028.jpg,Yes,1.3278,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0026.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0036.jpg,Yes,0.7588,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0007.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0032.jpg,Yes,0.4584,1
../Data/lfw_crop/John_Bolton/John_Bolton_0002.jpg,../Data/lfw_crop/John_Bolton/John_Bolton_0011.jpg,Yes,0.4758,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0031.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0059.jpg,Yes,0.818,1
../Data/lfw_crop/Colin_Farrell/Colin_Farrell_0002.jpg,../Data/lfw_crop/Colin_Farrell/Colin_Farrell_0009.jpg,Yes,0.8577,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0007.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0030.jpg,Yes,0.5368,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0021.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0048.jpg,Yes,0.8759,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0011.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0026.jpg,Yes,0.5284,1
../Data/lfw_crop/Richard_Virenque/Richard_Virenque_0005.jpg,../Data/lfw_crop/Richard_Virenque/Richard_Virenque_0006.jpg,Yes,1.3789,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0001.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0021.jpg,Yes,0.6359,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0035.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0041.jpg,Yes,0.9266,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0008.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0036.jpg,Yes,0.7204,1
../Data/lfw_crop/Angelina_Jolie/Angelina_Jolie_0003.jpg,../Data/lfw_crop/Angelina_Jolie/Angelina_Jolie_0013.jpg,Yes,0.807,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0011.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0030.jpg,Yes,1.1488,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0024.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0028.jpg,Yes,1.4159,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0038.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0040.jpg,Yes,0.8181,1
../Data/lfw_crop/Wayne_Ferreira/Wayne_Ferreira_0003.jpg,../Data/lfw_crop/Wayne_Ferreira/Wayne_Ferreira_0005.jpg,Yes,1.2509,1
../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0018.jpg,../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0022.jpg,Yes,0.9608,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0002.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0029.jpg,Yes,0.9444,1
../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0007.jpg,../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0021.jpg,Yes,0.8236,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0004.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0031.jpg,Yes,1.2415,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0031.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0036.jpg,Yes,0.7755,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0058.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0070.jpg,Yes,0.7608,1
../Data/lfw_crop/Tom_Hanks/Tom_Hanks_0003.jpg,../Data/lfw_crop/Tom_Hanks/Tom_Hanks_0009.jpg,Yes,0.4833,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0016.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0031.jpg,Yes,0.781,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0038.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0062.jpg,Yes,1.2104,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0015.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0022.jpg,Yes,1.3789,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0022.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0023.jpg,Yes,0.6263,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0012.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0037.jpg,Yes,0.8325,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0021.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0057.jpg,Yes,1.0595,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0008.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0031.jpg,Yes,1.0179,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0007.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0019.jpg,Yes,1.2537,1
../Data/lfw_crop/Goldie_Hawn/Goldie_Hawn_0002.jpg,../Data/lfw_crop/Goldie_Hawn/Goldie_Hawn_0005.jpg,Yes,0.9055,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0024.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0040.jpg,Yes,1.3483,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0005.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0028.jpg,Yes,0.6255,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0001.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0023.jpg,Yes,0.9427,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0004.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0008.jpg,Yes,1.4624,1
../Data/lfw_crop/Scott_McClellan/Scott_McClellan_0001.jpg,../Data/lfw_crop/Scott_McClellan/Scott_McClellan_0005.jpg,Yes,0.6497,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0031.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0035.jpg,Yes,0.7683,1
../Data/lfw_crop/Tom_Daschle/Tom_Daschle_0018.jpg,../Data/lfw_crop/Tom_Daschle/Tom_Daschle_0022.jpg,Yes,1.2597,1
../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0009.jpg,../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0017.jpg,Yes,0.995,1
../Data/lfw_crop/Paradorn_Srichaphan/Paradorn_Srichaphan_0007.jpg,../Data/lfw_crop/Paradorn_Srichaphan/Paradorn_Srichaphan_0008.jpg,Yes,0.6191,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0004.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0026.jpg,Yes,1.1812,1
../Data/lfw_crop/John_Bolton/John_Bolton_0003.jpg,../Data/lfw_crop/John_Bolton/John_Bolton_0006.jpg,Yes,0.9739,1
../Data/lfw_crop/John_Snow/John_Snow_0006.jpg,../Data/lfw_crop/John_Snow/John_Snow_0007.jpg,Yes,1.253,1
../Data/lfw_crop/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,../Data/lfw_crop/Elizabeth_Smart/Elizabeth_Smart_0002.jpg,Yes,0.7064,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0002.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0020.jpg,Yes,1.0654,1
../Data/lfw_crop/Tariq_Aziz/Tariq_Aziz_0001.jpg,../Data/lfw_crop/Tariq_Aziz/Tariq_Aziz_0004.jpg,Yes,1.4503,1
../Data/lfw_crop/Jeong_Se-hyun/Jeong_Se-hyun_0002.jpg,../Data/lfw_crop/Jeong_Se-hyun/Jeong_Se-hyun_0009.jpg,Yes,1.1921,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0005.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0016.jpg,Yes,1.2188,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0017.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0029.jpg,Yes,1.2943,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0008.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0029.jpg,Yes,1.0001,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0010.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0040.jpg,Yes,1.2006,1
../Data/lfw_crop/Rubens_Barrichello/Rubens_Barrichello_0004.jpg,../Data/lfw_crop/Rubens_Barrichello/Rubens_Barrichello_0006.jpg,Yes,0.7606,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0002.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0005.jpg,Yes,1.0593,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0026.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0027.jpg,Yes,0.8347,1
../Data/lfw_crop/Halle_Berry/Halle_Berry_0002.jpg,../Data/lfw_crop/Halle_Berry/Halle_Berry_0004.jpg,Yes,0.7882,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0006.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0052.jpg,Yes,0.7933,1
../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0020.jpg,../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0021.jpg,Yes,0.8959,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0014.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0025.jpg,Yes,1.3489,1
../Data/lfw_crop/Suzanne_Gaudet/Suzanne_Gaudet_0001.jpg,../Data/lfw_crop/Suzanne_Gaudet/Suzanne_Gaudet_0002.jpg,Yes,0.7787,1
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0032.jpg,../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0033.jpg,Yes,1.5025,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0014.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0027.jpg,Yes,0.9032,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0019.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0024.jpg,Yes,1.3165,1
../Data/lfw_crop/Jack_Straw/Jack_Straw_0015.jpg,../Data/lfw_crop/Jack_Straw/Jack_Straw_0028.jpg,Yes,0.8343,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0049.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0063.jpg,Yes,1.3251,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0010.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0032.jpg,Yes,1.3723,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0002.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0010.jpg,Yes,1.4061,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0007.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0059.jpg,Yes,0.7354,1
../Data/lfw_crop/Wen_Jiabao/Wen_Jiabao_0002.jpg,../Data/lfw_crop/Wen_Jiabao/Wen_Jiabao_0010.jpg,Yes,0.5794,1
../Data/lfw_crop/William_Donaldson/William_Donaldson_0003.jpg,../Data/lfw_crop/William_Donaldson/William_Donaldson_0006.jpg,Yes,0.8558,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0029.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0038.jpg,Yes,0.8332,1
../Data/lfw_crop/Tom_Hanks/Tom_Hanks_0001.jpg,../Data/lfw_crop/Tom_Hanks/Tom_Hanks_0002.jpg,Yes,0.6622,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0006.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0023.jpg,Yes,1.1454,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0050.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0053.jpg,Yes,0.884,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0020.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0041.jpg,Yes,0.9985,1
../Data/lfw_crop/Tom_Daschle/Tom_Daschle_0002.jpg,../Data/lfw_crop/Tom_Daschle/Tom_Daschle_0010.jpg,Yes,0.9229,1
../Data/lfw_crop/Robert_Zoellick/Robert_Zoellick_0003.jpg,../Data/lfw_crop/Robert_Zoellick/Robert_Zoellick_0004.jpg,Yes,0.6355,1
../Data/lfw_crop/John_Bolton/John_Bolton_0006.jpg,../Data/lfw_crop/John_Bolton/John_Bolton_0014.jpg,Yes,0.7308,1
../Data/lfw_crop/Nicole_Kidman/Nicole_Kidman_0001.jpg,../Data/lfw_crop/Nicole_Kidman/Nicole_Kidman_0004.jpg,Yes,1.3214,1
../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0002.jpg,../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0017.jpg,Yes,0.9429,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0017.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0041.jpg,Yes,1.3416,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0013.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0031.jpg,Yes,0.7149,1
../Data/lfw_crop/Diana_Munz/Diana_Munz_0001.jpg,../Data/lfw_crop/Diana_Munz/Diana_Munz_0002.jpg,Yes,0.6585,1
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0018.jpg,../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0026.jpg,Yes,0.9372,1
../Data/lfw_crop/Pervez_Musharraf/Pervez_Musharraf_0003.jpg,../Data/lfw_crop/Pervez_Musharraf/Pervez_Musharraf_0012.jpg,Yes,0.856,1
../Data/lfw_crop/Richard_Virenque/Richard_Virenque_0004.jpg,../Data/lfw_crop/Richard_Virenque/Richard_Virenque_0006.jpg,Yes,0.9109,1
../Data/lfw_crop/John_Negroponte/John_Negroponte_0001.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0025.jpg,Yes,0.8223,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0025.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0043.jpg,Yes,1.1706,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0031.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0045.jpg,Yes,0.6663,1
../Data/lfw_crop/Serena_Williams/Serena_Williams_0012.jpg,../Data/lfw_crop/Serena_Williams/Serena_Williams_0043.jpg,Yes,1.3663,1
../Data/lfw_crop/Ali_Naimi/Ali_Naimi_0004.jpg,../Data/lfw_crop/Ali_Naimi/Ali_Naimi_0007.jpg,Yes,1.1783,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0016.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0043.jpg,Yes,1.4993,1
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0004.jpg,../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0005.jpg,Yes,0.729,1
../Data/lfw_crop/Nicole_Kidman/Nicole_Kidman_0001.jpg,../Data/lfw_crop/Nicole_Kidman/Nicole_Kidman_0008.jpg,Yes,0.7514,1
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0004.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0030.jpg,Yes,0.8749,1
